timestamp,value
2025-04-02 18:10:55,1422
2025-04-02 18:10:56,1421
2025-04-02 18:10:56,1421
2025-04-02 18:10:56,1419
2025-04-02 18:10:56,1419
2025-04-02 18:10:57,1418
2025-04-02 18:10:57,1418
2025-04-02 18:10:57,1419
2025-04-02 18:10:58,1411
2025-04-02 18:10:58,1411
2025-04-02 18:10:58,1419
2025-04-02 18:11:01,1411
2025-04-02 18:11:01,1415
2025-04-02 18:11:01,1411
2025-04-02 18:11:01,1409
2025-04-02 18:11:01,1415
2025-04-02 18:11:01,1411
2025-04-02 18:11:01,1415
2025-04-02 18:11:01,1411
2025-04-02 18:11:01,1409
2025-04-02 18:11:01,1415
2025-04-02 18:11:01,1401
2025-04-02 18:11:01,1401
2025-04-02 18:11:02,1412
2025-04-02 18:11:02,1411
2025-04-02 18:11:03,1417
2025-04-02 18:11:03,1408
2025-04-02 18:11:03,1408
2025-04-02 18:11:05,1407
2025-04-02 18:11:05,1422
2025-04-02 18:11:05,1414
2025-04-02 18:11:05,1421
2025-04-02 18:11:06,1407
2025-04-02 18:11:06,1422
2025-04-02 18:11:06,1414
2025-04-02 18:11:06,1421
2025-04-02 18:11:06,1409
2025-04-02 18:11:06,1409
2025-04-02 18:11:06,1406
2025-04-02 18:11:06,1406
2025-04-02 18:11:07,1414
2025-04-02 18:11:07,1414
2025-04-02 18:11:07,1407
2025-04-02 18:11:07,1407
2025-04-02 18:11:08,1415
2025-04-02 18:11:08,1415
2025-04-02 18:11:08,1409
2025-04-02 18:11:08,1409
2025-04-02 18:11:09,1408
2025-04-02 18:11:09,1408
2025-04-02 18:11:09,1410
2025-04-02 18:11:09,1410
2025-04-02 18:11:10,1411
2025-04-02 18:11:10,1422
2025-04-02 18:11:11,1407
2025-04-02 18:11:11,1425
2025-04-02 18:11:11,1425
2025-04-02 18:11:12,1415
2025-04-02 18:11:12,1415
2025-04-02 18:11:12,1404
2025-04-02 18:11:12,1404
2025-04-02 18:11:13,1408
2025-04-02 18:11:13,1408
2025-04-02 18:11:13,1418
2025-04-02 18:11:13,1418
2025-04-02 18:11:14,1409
2025-04-02 18:11:14,1409
2025-04-02 18:11:14,1403
2025-04-02 18:11:14,1403
2025-04-02 18:11:15,1411
2025-04-02 18:11:15,1411
2025-04-02 18:11:15,1411
2025-04-02 18:11:16,1407
2025-04-02 18:11:16,1405
2025-04-02 18:11:16,1405
2025-04-02 18:11:17,1408
2025-04-02 18:11:17,1408
2025-04-02 18:11:17,1409
2025-04-02 18:11:17,1409
2025-04-02 18:11:18,1408
2025-04-02 18:11:18,1407
2025-04-02 18:11:18,1407
2025-04-02 18:11:19,1401
2025-04-02 18:11:19,1417
2025-04-02 18:11:20,1398
2025-04-02 18:11:20,1398
2025-04-02 18:11:20,1405
2025-04-02 18:11:20,1405
2025-04-02 18:11:21,1406
2025-04-02 18:11:21,1406
2025-04-02 18:11:21,1406
2025-04-02 18:11:21,1406
2025-04-02 18:11:22,1447
2025-04-02 18:11:22,1447
2025-04-02 18:11:22,1475
2025-04-02 18:11:22,1475
2025-04-02 18:11:23,1399
2025-04-02 18:11:23,1399
2025-04-02 18:11:23,1407
2025-04-02 18:11:23,1407
2025-04-02 18:11:24,1403
2025-04-02 18:11:24,1403
2025-04-02 18:11:24,1392
2025-04-02 18:11:25,1403
2025-04-02 18:11:25,1403
2025-04-02 18:11:25,1406
2025-04-02 18:11:25,1406
2025-04-02 18:11:26,1403
2025-04-02 18:11:26,1403
2025-04-02 18:11:26,1398
2025-04-02 18:11:27,1408
2025-04-02 18:11:27,1408
2025-04-02 18:11:27,1403
2025-04-02 18:11:27,1403
2025-04-02 18:11:28,1402
2025-04-02 18:11:28,1402
2025-04-02 18:11:28,1398
2025-04-02 18:11:28,1398
2025-04-02 18:11:29,1403
2025-04-02 18:11:29,1403
2025-04-02 18:11:29,1405
2025-04-02 18:11:30,1409
2025-04-02 18:11:30,1409
2025-04-02 18:11:30,1402
2025-04-02 18:11:31,1408
2025-04-02 18:11:31,1361
2025-04-02 18:11:32,1378
2025-04-02 18:11:32,1378
2025-04-02 18:11:32,1399
2025-04-02 18:11:32,1399
2025-04-02 18:11:33,1408
2025-04-02 18:11:33,1408
2025-04-02 18:11:33,1398
2025-04-02 18:11:33,1398
2025-04-02 18:11:34,1392
2025-04-02 18:11:34,1399
2025-04-02 18:11:34,1399
2025-04-02 18:11:35,1403
2025-04-02 18:11:35,1409
2025-04-02 18:11:35,1409
2025-04-02 18:11:36,1396
2025-04-02 18:11:36,1396
2025-04-02 18:11:36,1399
2025-04-02 18:11:36,1399
2025-04-02 18:11:37,1399
2025-04-02 18:11:37,1399
2025-04-02 18:11:37,1396
2025-04-02 18:11:37,1396
2025-04-02 18:11:38,1403
2025-04-02 18:11:38,1403
2025-04-02 18:11:38,1402
2025-04-02 18:11:39,1399
2025-04-02 18:11:39,1399
2025-04-02 18:11:39,1411
2025-04-02 18:11:39,1411
2025-04-02 18:11:40,1405
2025-04-02 18:11:40,1405
2025-04-02 18:11:40,1385
2025-04-02 18:11:40,1385
2025-04-02 18:11:41,1402
2025-04-02 18:11:41,1402
2025-04-02 18:11:41,1403
2025-04-02 18:11:41,1403
2025-04-02 18:11:42,1394
2025-04-02 18:11:42,1402
2025-04-02 18:11:42,1402
2025-04-02 18:11:43,1399
2025-04-02 18:11:43,1399
2025-04-02 18:11:43,1397
2025-04-02 18:11:44,1404
2025-04-02 18:11:44,1402
2025-04-02 18:11:44,1402
2025-04-02 18:11:45,1405
2025-04-02 18:11:45,1392
2025-04-02 18:11:45,1392
2025-04-02 18:11:46,1407
2025-04-02 18:11:46,1395
2025-04-02 18:11:47,1397
2025-04-02 18:11:47,1397
2025-04-02 18:11:47,1398
2025-04-02 18:11:47,1398
2025-04-02 18:11:48,1389
2025-04-02 18:11:48,1389
2025-04-02 18:11:48,1382
2025-04-02 18:11:48,1382
2025-04-02 18:11:49,1399
2025-04-02 18:11:49,1399
2025-04-02 18:11:49,1386
2025-04-02 18:11:49,1386
2025-04-02 18:11:50,1398
2025-04-02 18:11:50,1398
2025-04-02 18:11:50,1398
2025-04-02 18:11:51,1398
2025-04-02 18:11:51,1398
2025-04-02 18:11:51,1402
2025-04-02 18:11:51,1402
2025-04-02 18:11:52,1398
2025-04-02 18:11:52,1393
2025-04-02 18:11:53,1402
2025-04-02 18:11:53,1402
2025-04-02 18:11:53,1393
2025-04-02 18:11:53,1393
2025-04-02 18:11:54,1401
2025-04-02 18:11:54,1401
2025-04-02 18:11:54,1401
2025-04-02 18:11:54,1401
2025-04-02 18:11:55,1395
2025-04-02 18:11:55,1392
2025-04-02 18:11:55,1392
2025-04-02 18:11:56,1394
2025-04-02 18:11:56,1392
2025-04-02 18:11:56,1392
2025-04-02 18:11:57,1396
2025-04-02 18:11:57,1396
2025-04-02 18:11:57,1395
2025-04-02 18:11:57,1395
2025-04-02 18:11:58,1402
2025-04-02 18:11:58,1402
2025-04-02 18:11:58,1404
2025-04-02 18:11:58,1404
2025-04-02 18:11:59,1398
