timestamp,value
2025-03-28 12:01:53,4095
2025-03-28 12:01:53,4095
2025-03-28 12:02:03,4095
2025-03-28 12:02:03,4095
2025-03-28 12:02:08,4095
2025-03-28 12:02:08,4095
2025-03-28 12:02:13,4095
2025-03-28 12:02:13,4095
2025-03-28 12:02:18,4095
2025-03-28 12:02:18,4095
2025-03-28 12:02:23,4095
2025-03-28 12:02:23,4095
2025-03-28 12:02:28,4095
2025-03-28 12:02:28,4095
2025-03-28 12:02:33,4095
2025-03-28 12:02:33,4095
2025-03-28 12:02:38,4095
2025-03-28 12:02:43,4095
2025-03-28 12:02:43,4095
2025-03-28 12:02:48,4095
2025-03-28 12:02:48,4095
2025-03-28 12:02:53,4095
2025-03-28 12:02:53,4095
2025-03-28 12:02:58,4095
2025-03-28 12:02:58,4095
2025-03-28 12:03:03,4095
2025-03-28 12:03:03,4095
2025-03-28 12:03:08,4095
2025-03-28 12:03:08,4095
2025-03-28 12:03:13,4095
2025-03-28 12:03:13,4095
2025-03-28 12:03:18,4095
2025-03-28 12:03:23,4095
2025-03-28 12:03:23,4095
2025-03-28 12:03:28,4095
2025-03-28 12:03:28,4095
2025-03-28 12:03:33,4095
2025-03-28 12:03:33,4095
2025-03-28 12:03:38,4095
2025-03-28 12:03:38,4095
2025-03-28 12:03:43,4095
2025-03-28 12:03:43,4095
2025-03-28 12:03:48,4095
2025-03-28 12:03:48,4095
2025-03-28 12:03:53,4095
2025-03-28 12:03:53,4095
2025-03-28 12:03:58,4095
2025-03-28 12:03:58,4095
2025-03-28 12:04:03,4095
2025-03-28 12:04:03,4095
2025-03-28 12:04:08,4095
2025-03-28 12:04:08,4095
2025-03-28 12:04:13,4095
2025-03-28 12:04:13,4095
2025-03-28 12:04:18,4095
2025-03-28 12:04:18,4095
2025-03-28 12:04:24,4095
2025-03-28 12:04:24,4095
2025-03-28 12:04:28,4095
2025-03-28 12:04:28,4095
2025-03-28 12:04:33,4095
2025-03-28 12:04:39,4095
2025-03-28 12:04:39,4095
2025-03-28 12:04:44,4095
2025-03-28 12:04:44,4095
2025-03-28 12:57:54,4095
2025-03-28 12:57:54,4095
2025-03-28 12:57:59,4095
2025-03-28 12:57:59,4095
2025-03-28 12:58:04,4095
2025-03-28 12:58:04,4095
2025-03-28 12:58:09,4095
2025-03-28 12:58:09,4095
2025-03-28 12:58:14,4095
2025-03-28 12:58:14,4095
2025-03-28 12:58:19,4095
2025-03-28 12:58:24,4095
2025-03-28 12:58:29,4095
2025-03-28 13:16:46,4095
2025-03-28 13:16:46,4095
2025-03-28 13:16:51,4095
2025-03-28 13:16:51,4095
2025-03-28 13:16:56,4095
2025-03-28 13:16:56,4095
2025-03-28 13:17:01,4095
2025-03-28 13:17:01,4095
2025-03-28 13:17:06,4095
2025-03-28 13:17:06,4095
2025-03-28 13:17:11,4095
2025-03-28 13:17:11,4095
2025-03-28 13:17:16,4095
2025-03-28 13:17:16,4095
2025-03-28 13:17:21,4095
2025-03-28 13:17:26,4095
2025-03-28 13:17:31,4095
2025-03-28 13:17:31,4095
2025-03-28 13:17:36,4095
2025-03-28 13:17:36,4095
2025-03-28 13:17:41,4095
2025-03-28 13:17:46,4095
2025-03-28 13:17:51,4095
2025-03-28 13:17:51,4095
2025-03-28 13:17:56,4095
2025-03-28 13:17:56,4095
